unit_name,registration_no,udyam_no,nature_of_industry,enterprise_type,product_activity,district,taluk,address,contact_person,phone,registration_date,commencement_date,gstin,pan,iec_code,has_iec,paid_up_capital,authorized_capital,employee_count,annual_turnover,export_turnover,import_turnover,bank_name,ad_code,years_in_business,mca_status,is_shell,related_party_txn_pct,turnover_capital_ratio,primary_port,hs_code_primary
Din Nair and Panchal,TN/MSME/KR/820571,UDYAM-TN-28-23-0880295,Chemical,Micro,Cleaning Agents,Krishnagiri,Krishnagiri Taluk,"H.No. 526, Sahota Zila, Gudivada 785157",Sneha Sahni,07764250897,2023-08-14,2023-08-25,33AEQFB5382B2Z5,AEQFB5382B,,False,389888,813326,2,898029.0,0,113527,Indian Overseas Bank,713086,2,active,False,0.13987808292450365,2.3032999220288906,INMAA4,2601
Saini Ltd,TN/MSME/nx/919132,UDYAM-TN-15-21-0547403,Service,Micro,General Products,Erode,Erode Taluk,"36/502, Chauhan Zila, Rajpur Sonarpur 629366",Urmi Devi,+914591072922,2024-08-22,2024-12-07,33SWFAX7615C4Z1,SWFAX7615C,23554302568,True,2386783,4177237,3,2182437.0,867481,607460,ICICI Bank,320691,1,active,False,0.02450087653562866,0.9143843407632785,INMAA4,7108
Wali-Choudhry,TN/MSME/Sn/559749,UDYAM-TN-25-23-0708157,Engineering,Micro,Precision Tools,Perambalur,Perambalur Taluk,"H.No. 040, Mannan Nagar, Firozabad 514024",Nakul Sastry,+910617874440,2024-05-03,2024-07-15,33XVBFX6921K2ZL,XVBFX6921K,,False,214951,223425,3,242701.0,0,48443,Indian Overseas Bank,445869,1,active,False,0.03307741125145782,1.1290991900479643,INMAA4,0803
Kara Saraf and Bali,TN/MSME/xD/004622,UDYAM-TN-06-20-0356879,Manufacturing,Micro,Rubber Products,Vellore,Vellore Taluk,"H.No. 94, Warrior Marg, Bhilai 669639",Kavya Barman,+910219711504,2022-03-30,2022-04-10,33FYHCL9858H2Z7,FYHCL9858H,,False,755436,1030009,10,1067451.0,0,10333,Axis Bank,967289,4,active,False,0.04019508288086691,1.413026384763236,INMAA4,3004
Tata-Dhillon,TN/MSME/dQ/899889,UDYAM-TN-26-23-0298980,Leather,Micro,Leather Garments,Kancheepuram,Kancheepuram Taluk,"89/65, Nayar Circle, Bhind-172560",Joshua Saha,00100760170,2013-07-28,2013-09-16,33VMFFX6100N1Z9,VMFFX6100N,,False,876640,1489908,5,1540596.0,0,291221,Punjab National Bank,663107,12,active,False,0.1114731829089353,1.7573872969519986,INMAA4,6110
Som Group,TN/MSME/Pf/118049,UDYAM-TN-17-20-0834648,Handicraft,Medium,General Products,Thoothukudi,Thoothukudi Taluk,"H.No. 692, Mitra Path, Kozhikode 774134",Edhitha Bir,02933780815,2017-08-17,2017-08-21,33BQJFE6188V1ZL,BQJFE6188V,,False,152226578,177474361,84,333942283.0,0,66916538,Indian Overseas Bank,935208,8,dormant,False,0.13113711293930919,2.1937186487894382,INTUT1,7108
Warrior Ltd,TN/MSME/xu/293197,UDYAM-TN-18-21-0882238,Handloom,Medium,General Products,Virudhunagar,Virudhunagar Taluk,"07/819, Pillay Zila, Siwan 009586",Sachi Chopra,03868507717,2012-01-20,2012-02-17,33RLXAQ0652B4ZZ,RLXAQ0652B,,False,88341896,126646223,60,99021365.0,0,22745487,Union Bank of India,850351,14,active,False,0.14676193414086275,1.1208879306824024,INMAA4,8471
Dutt-Behl,TN/MSME/IR/845373,UDYAM-TN-08-20-0638265,Textile,Small,Readymade Garments,Chennai,Ambattur,"43, Varty Marg, Parbhani-299866",Ekalinga Taneja,05413058567,2025-09-28,2026-01-03,33ZQHCH2068Y2Z4,ZQHCH2068Y,20646622871,True,17594198,35430023,20,47927926.0,15019561,13456434,Bank of Baroda,789102,0,active,False,0.09758182381505211,2.7240756299320945,INNSA1,6204
Karpe PLC,TN/MSME/RZ/016511,UDYAM-TN-15-20-0489350,Export Oriented Unit,Small,Garments,Perambalur,Perambalur Taluk,"53/36, Dalal Ganj, Hapur-261884",Amruta Mann,+910106401486,2012-10-31,2013-03-27,33ZEWCM2444N6ZY,ZEWCM2444N,14908720923,True,15004738,26802979,29,18073586.0,14046646,3982736,Federal Bank,066890,13,active,False,0.10997437727078278,1.2045252639532926,INMAA4,6110
Dugal Goda and Bora,TN/MSME/Va/633287,UDYAM-TN-37-21-0032262,Agro-based Industry,Micro,General Products,Salem,Salem Taluk,"H.No. 78, Parekh Zila, Phagwara-733701",Mugdha Raman,+919180588530,2022-12-27,2023-05-25,33CTMCW5025B1Z2,CTMCW5025B,56404489679,True,1347013,1379899,4,2989404.0,955382,858811,Punjab National Bank,852047,3,active,False,0.1332264340649174,2.2192837040177045,INMAA4,6110
Kannan LLC,TN/MSME/CJ/295589,UDYAM-TN-08-22-0121652,Manufacturing,Micro,Metal Fabrication,Salem,Salem Taluk,"300, Lall Street, Bhopal-693354",Nidhi Contractor,03407664840,2019-11-21,2020-02-26,33BUJCA2354K1ZY,BUJCA2354K,,False,1251324,1748498,7,2017360.0,0,137953,Indian Overseas Bank,035264,6,dormant,False,0.04981969379239272,1.6121803785430473,INMAA4,6204
Krish-Dyal,TN/MSME/po/593544,UDYAM-TN-13-22-0117297,Trading,Small,Textiles,Dharmapuri,Dharmapuri Taluk,"93, Ghosh Chowk, Malegaon-923318",Farhan Jha,9693547129,2021-05-25,2021-10-14,33BEIAH5191C6ZL,BEIAH5191C,15857591543,True,33224282,38459025,41,86887257.0,15363090,22338906,Indian Overseas Bank,136604,4,struck_off,False,0.001562629973669405,2.615173354235315,INMAA4,2709
Zachariah Nayak and Ganesan,TN/MSME/Iz/804816,UDYAM-TN-03-23-0707006,Textile,Micro,Readymade Garments,Kancheepuram,Kancheepuram Taluk,"70/53, Chana Street, Navi Mumbai-883060",Orinder Iyengar,4736564726,2015-01-31,2015-06-25,33FXEAA4306J4ZL,FXEAA4306J,,False,251134,474510,1,470118.0,0,44792,Union Bank of India,398158,11,dormant,False,0.12188494119955914,1.8719806955649176,INMAA4,0901
Mital PLC,TN/MSME/gt/475517,UDYAM-TN-08-21-0693912,Handloom,Medium,General Products,Coimbatore,Coimbatore North,"H.No. 258, Rastogi Road, Kakinada 346594",Chaitaly D’Alia,+917628944965,2012-07-04,2012-09-10,33UVPCD9720Z1ZK,UVPCD9720Z,,False,206315313,423195657,210,336123822.0,0,79908789,City Union Bank,941303,13,active,False,0.07811808300852516,1.6291753487052123,INICJ4,7204
Hora Inc,TN/MSME/qJ/250514,UDYAM-TN-28-22-0575359,Textile,Small,Knitted Fabric,Dindigul,Dindigul Taluk,"H.No. 40, Kaur Chowk, Bhopal 459455",Aditya Basak,8048250591,2015-07-25,2015-12-22,33UGECW3042F6ZP,UGECW3042F,,False,19739923,21592077,38,40730935.0,0,1014332,Union Bank of India,882379,10,active,False,0.14282917205162785,2.063378616015878,INMAA4,8471
Sood-Sant,TN/MSME/xT/107512,UDYAM-TN-33-21-0663805,Handicraft,Micro,General Products,Dharmapuri,Dharmapuri Taluk,"442, Bedi Road, Durg-119745",Omisha Karpe,06128287899,2025-11-19,2026-04-22,33ALMCT5645A6ZA,ALMCT5645A,,False,1237032,1902265,3,1396126.0,0,299828,State Bank of India,733312,0,dormant,False,0.03284728175885459,1.1286094458348692,INMAA4,0803
Oak Pingle and Wagle,TN/MSME/BA/689590,UDYAM-TN-04-23-0997307,Chemical,Micro,Pigments,Tiruchirappalli,Tiruchirappalli Taluk,"H.No. 03, Sami, Amravati 309877",Kai Loke,4196314629,2015-04-18,2015-05-20,33UKVCM6049E4ZH,UKVCM6049E,,False,856194,1609338,7,1807450.0,0,420711,Union Bank of India,042178,11,struck_off,False,0.1276283774125577,2.1110285752995233,INMAA4,6204
Dhingra Suri and Aggarwal,TN/MSME/hb/563134,UDYAM-TN-26-23-0736320,Manufacturing,Small,Plastic Goods,Krishnagiri,Krishnagiri Taluk,"27/607, Babu Road, Jammu 971157",Victor Suri,06019576310,2021-06-17,2021-08-03,33RRZCM8247N2ZN,RRZCM8247N,76259274967,True,40616912,66705672,48,80779656.0,31589071,19194333,State Bank of India,221862,4,active,False,0.0029700396874464516,1.9888182538347574,INMAA4,6403
Doshi Jani and Ganesan,TN/MSME/bs/333068,UDYAM-TN-19-20-0885233,Textile,Small,Cotton Yarn,Chennai,Egmore-Nungambakkam,"36, Sangha Zila, Gorakhpur 699173",Chasmum Wali,09933403738,2025-10-10,2026-03-14,33BQECB6550L6ZS,BQECB6550L,,False,6079524,7235889,15,11931653.0,0,755926,City Union Bank,572178,0,active,False,0.00722583685644188,1.9625965782847472,INNSA1,6204
Buch Mahal and Korpal,TN/MSME/uB/056333,UDYAM-TN-06-20-0804074,Chemical,Micro,Pharma Intermediates,Tirunelveli,Tirunelveli Taluk,"H.No. 08, Manda Ganj, Karawal Nagar 351708",Neha Babu,02365122204,2014-03-29,2014-07-15,33TXPPR2420E1Z2,TXPPR2420E,,False,593462,1019185,10,1533392.0,0,201895,City Union Bank,234240,12,active,False,0.1453566856977716,2.583808230350048,INMAA4,6403
Krishna Trivedi and Sekhon,TN/MSME/aC/786712,UDYAM-TN-04-21-0445122,Export Oriented Unit,Micro,Software,Coimbatore,Pollachi,"H.No. 72, Sarma Path, Nagpur 123847",Sathvik Chana,06229680287,2025-07-28,2025-12-12,33ILQPV8860R2Z9,ILQPV8860R,91215884476,True,934985,1713662,7,551123.0,368833,73096,Axis Bank,229150,0,active,False,0.05934528314171167,0.5894458199864169,INICJ4,7108
Murty Parmar and Setty,TN/MSME/cs/017211,UDYAM-TN-01-21-0664811,Trading,Micro,Textiles,Erode,Erode Taluk,"05/730, Varughese Marg, Sikar 118022",Ekavir Kaul,+918089433349,2012-03-17,2012-04-22,33FYMFQ1057W1ZN,FYMFQ1057W,33471092641,True,2171157,3808572,8,4015410.0,1432995,1020406,Indian Bank,303788,14,active,False,0.014525542944008783,1.8494332745167668,INMAA4,2601
Pall Nagar and Nigam,TN/MSME/cg/412285,UDYAM-TN-19-23-0752377,Leather,Micro,Finished Leather,Sivaganga,Sivaganga Taluk,"12, Suri Chowk, Shahjahanpur 450527",Joshua Mani,4682868650,2023-08-09,2023-10-05,33SNUAD8354M4ZT,SNUAD8354M,22278284168,True,1557504,3797063,10,965559.0,161263,40932,Axis Bank,548910,2,active,False,0.14777861066114695,0.6199399808925049,INMAA4,0803
Kanda-Saha,TN/MSME/Yi/284136,UDYAM-TN-33-23-0947101,Engineering,Micro,Machine Parts,Namakkal,Namakkal Taluk,"H.No. 21, Raju Road, Motihari 557717",Pooja Subramaniam,02689928672,2023-09-07,2023-09-14,33EJTPF5373K2ZF,EJTPF5373K,,False,1226453,1686695,10,1585385.0,0,465123,ICICI Bank,374854,2,active,False,0.032582689281341455,1.292658585367723,INMAA4,8517
Ghose-Mody,TN/MSME/Wj/659734,UDYAM-TN-03-20-0536966,Agro-based Industry,Micro,General Products,Dharmapuri,Dharmapuri Taluk,"93/356, Rao Road, Bulandshahr-390532",Wyatt Ramesh,02229198158,2025-01-12,2025-03-14,33EOOPN0632W2Z2,EOOPN0632W,,False,365880,546599,7,888298.0,0,90459,Federal Bank,576601,1,active,False,0.07017669484337816,2.4278397288728546,INMAA4,2709
Tailor Trivedi and Natt,TN/MSME/zl/978424,UDYAM-TN-21-20-0827844,Export Oriented Unit,Micro,Garments,Namakkal,Namakkal Taluk,"81/145, Guha Chowk, Farrukhabad 836462",Tanmayi Gupta,2468462946,2023-11-11,2023-11-22,33EOAFJ9149K2ZM,EOAFJ9149K,36152868339,True,1013591,2162233,5,1519106.0,1416836,194369,Indian Bank,071181,2,active,False,0.0006793910495259126,1.4987366699191291,INMAA4,3004
Sidhu-Rastogi,TN/MSME/mR/421665,UDYAM-TN-03-22-0756966,Manufacturing,Micro,Auto Parts,Perambalur,Perambalur Taluk,"79, Loyal Road, Darbhanga 113624",Deepa Kulkarni,7651588427,2020-02-07,2020-02-10,33NQNFF7134R2ZN,NQNFF7134R,,False,1891797,2727725,6,2130839.0,0,215266,Federal Bank,188138,6,active,False,0.13219085921450846,1.1263571091401456,INMAA4,3004
Atwal Group,TN/MSME/Zb/366866,UDYAM-TN-15-20-0361291,Food Processing,Small,Dal Mill,Sivaganga,Sivaganga Taluk,"67/896, Kalita Circle, Raurkela Industrial Township-898842",Zansi Borah,5768711168,2015-09-06,2015-09-20,33PADAI2591W6ZV,PADAI2591W,,False,27800762,55440135,22,61671235.0,0,3726235,City Union Bank,304899,10,active,False,0.06994434098753602,2.2183289436455014,INMAA4,8703
Pillay-Nazareth,TN/MSME/zK/203261,UDYAM-TN-17-22-0286654,Agro-based Industry,Micro,General Products,Tiruchirappalli,Tiruchirappalli Taluk,"H.No. 293, Kannan Zila, Baranagar-914533",Dayamai Tata,+917148255361,2013-08-31,2013-12-28,33JNTPZ2992K1ZL,JNTPZ2992K,,False,195943,417428,3,393305.0,0,59934,Federal Bank,597391,12,active,False,0.0744260648936792,2.0072419019816987,INMAA4,3004
Gour-Chad,TN/MSME/gl/054871,UDYAM-TN-22-20-0036246,Handloom,Small,General Products,Tiruchirappalli,Tiruchirappalli Taluk,"99/88, Memon, New Delhi-252333",Rajata Sawhney,0166853971,2023-08-23,2024-01-26,33WAUCJ2801L1ZD,WAUCJ2801L,,False,23140395,50120986,38,37443342.0,0,2135509,Indian Overseas Bank,541945,2,active,False,0.07262430577959174,1.6180943324433312,INMAA4,8542
Bansal-Aggarwal,TN/MSME/Hl/565418,UDYAM-TN-18-21-0733429,Handloom,Micro,General Products,Sivaganga,Sivaganga Taluk,"90/27, Shah Nagar, Uluberia-800836",Suhani Korpal,0566669323,2015-01-12,2015-05-26,33FKGCI4038N2ZJ,FKGCI4038N,,False,1997255,2789446,7,3074490.0,0,223279,Indian Bank,570637,11,active,False,0.05130338528215166,1.5393577685373174,INMAA4,5201
Bumb-Dass,TN/MSME/CR/081380,UDYAM-TN-38-21-0343308,Handicraft,Small,General Products,Tiruppur,Tiruppur South,"814, Sunder, Bhiwandi 880007",Yashasvi Sheth,01771341442,2017-11-13,2018-02-14,33FTBAM0420M4ZB,FTBAM0420M,,False,35749456,57859725,14,23362456.0,0,3579735,City Union Bank,090421,8,active,False,0.1273485332841337,0.6535052169744905,INITP6,7108
Vala Dara and Nagi,TN/MSME/mX/952977,UDYAM-TN-11-23-0858207,Service,Micro,General Products,Perambalur,Perambalur Taluk,"03/78, Buch Chowk, Ongole-850334",Kiaan Reddy,+914341861594,2013-06-12,2013-11-10,33MJGAE2941L1ZM,MJGAE2941L,,False,2435641,3736556,1,5964613.0,0,1454850,ICICI Bank,106349,12,active,False,0.1446167063063024,2.448888403504457,INMAA4,8471
Sem Inc,TN/MSME/Gn/775707,UDYAM-TN-20-21-0190006,Handloom,Micro,General Products,Dharmapuri,Dharmapuri Taluk,"181, Agate Circle, Tirunelveli 267968",Dhriti Sanghvi,0923963210,2020-02-03,2020-02-06,33LTICI0759Y2Z2,LTICI0759Y,,False,1729458,3508653,6,2288224.0,0,587641,Union Bank of India,968222,6,active,False,0.005043963713601368,1.3230873487531931,INMAA4,2709
Ben-Golla,TN/MSME/Au/295680,UDYAM-TN-29-20-0892642,Engineering,Micro,Castings,Thoothukudi,Thoothukudi Taluk,"02/24, Varkey Nagar, Chittoor 449616",Tripti Yogi,3361500681,2014-09-27,2014-12-26,33BORPM7814I2Z6,BORPM7814I,,False,942582,2181155,3,2512333.0,0,579828,ICICI Bank,910652,11,active,False,0.04071290491309558,2.6653734104831197,INTUT1,6403
Pradhan and Sons,TN/MSME/va/495735,UDYAM-TN-34-23-0736738,Manufacturing,Small,Plastic Goods,Thoothukudi,Thoothukudi Taluk,"730, Desai Ganj, Aligarh 522471",Inaya Gopal,+915743939972,2024-10-31,2025-04-16,33XGIAI8121Y4Z8,XGIAI8121Y,,False,44099108,91991520,30,99099479.0,0,18665494,ICICI Bank,124765,1,active,False,0.08369543847024917,2.2471991723732825,INTUT1,8703
Pal Khatri and Parmer,TN/MSME/Lq/891791,UDYAM-TN-11-20-0776528,Engineering,Small,Precision Tools,Coimbatore,Mettupalayam,"38, Chowdhury Street, Berhampore-147322",Bishakha Nanda,2464396684,2011-10-28,2011-10-28,33MHUCD1444R1ZV,MHUCD1444R,,False,19608835,33985693,18,50928871.0,0,5776645,Union Bank of India,714806,14,active,False,0.012870494165882729,2.5972410395620136,INICJ4,0803
Gandhi-Srinivasan,TN/MSME/jN/400768,UDYAM-TN-31-23-0180663,Export Oriented Unit,Micro,Garments,Tiruppur,Udumalaipettai,"006, Balay Circle, Purnia-082115",Manbir Gill,9093986677,2011-10-11,2011-10-24,33OVKPN8743V6Z8,OVKPN8743V,22459425658,True,1003874,1212603,9,2316389.0,1911176,216828,Union Bank of India,193978,14,active,False,0.09437552313878697,2.3074499389365597,INITP6,8471
Char-Ben,TN/MSME/gV/424518,UDYAM-TN-13-22-0158686,Chemical,Small,Pharma Intermediates,Salem,Salem Taluk,"H.No. 117, Sachar Path, Kota 851249",Yashodhara Dube,03523197989,2015-08-23,2015-12-05,33LZLAM8026L6ZJ,LZLAM8026L,,False,39547287,75000764,45,56414452.0,0,933559,Canara Bank,932523,10,struck_off,False,0.11777213955696192,1.4265062480771438,INMAA4,8517
Parmer-Bhavsar,TN/MSME/QS/965400,UDYAM-TN-29-20-0820184,Export Oriented Unit,Micro,Software,Dindigul,Dindigul Taluk,"H.No. 281, Mital Marg, Agra 816175",Irya Majumdar,08336368826,2023-11-29,2024-05-03,33DHVFY0085F2ZE,DHVFY0085F,10318565632,True,1530753,3420091,9,1198861.0,956722,156373,Indian Bank,180904,2,active,False,0.06411571872436625,0.7831838317481657,INMAA4,6403
Kapur Inc,TN/MSME/JW/093387,UDYAM-TN-11-22-0993991,Trading,Micro,Electronics,Perambalur,Perambalur Taluk,"77/580, Apte Marg, Khandwa 022531",Ojasvi Narain,09805762862,2024-09-10,2024-09-26,33IOFFJ1302L2ZP,IOFFJ1302L,59137769570,True,1740796,2918845,3,4418794.0,559259,1019768,Indian Bank,674687,1,active,False,0.04383509000315195,2.5383755477379313,INMAA4,8703
Sami-Sawhney,TN/MSME/gk/982395,UDYAM-TN-26-23-0646005,Leather,Micro,Leather Goods,Perambalur,Perambalur Taluk,"72, Prabhakar Chowk, Anand 340816",Ansh Venkatesh,06380807905,2021-09-14,2021-10-14,33SMJPR6151C4ZN,SMJPR6151C,,False,1075060,1897952,6,1581285.0,0,325646,Bank of Baroda,018170,4,struck_off,False,0.03456760395722114,1.470880695030975,INMAA4,3004
Iyengar Krish and Pandit,TN/MSME/DU/924803,UDYAM-TN-18-21-0909691,Engineering,Medium,Castings,Virudhunagar,Virudhunagar Taluk,"08, Sharma Marg, Pali 167181",Gautami Soman,01007075695,2024-02-22,2024-03-31,33XNDFV4977O2ZI,XNDFV4977O,,False,133725420,332758978,147,341229161.0,0,30150379,State Bank of India,648354,2,active,False,0.1295670447574596,2.5517150067653556,INMAA4,2601
Prashad LLC,TN/MSME/SC/301587,UDYAM-TN-14-21-0758431,Leather,Micro,Leather Footwear,Madurai,Madurai North,"167, Sastry Street, Tadepalligudem 973960",Vansha Sangha,00941624330,2011-12-27,2012-02-03,33QUICN6480S2Z6,QUICN6480S,,False,1201609,2268719,2,884382.0,0,134058,State Bank of India,656613,14,active,False,0.12309674282215995,0.7359981491483503,INMAA4,8703
Gara-Aggarwal,TN/MSME/Vw/661070,UDYAM-TN-18-23-0546110,Textile,Small,Cotton Yarn,Coimbatore,Coimbatore North,"70/49, Ray Road, Bellary 676563",Ridhi Golla,0126724820,2016-03-31,2016-05-24,33QYMFN0577M1ZP,QYMFN0577M,12772329504,True,47970704,105812877,12,24720757.0,9683768,5701525,Federal Bank,936531,10,active,False,0.13037711408294406,0.5153302940894926,INICJ4,2709
Patla Group,TN/MSME/aD/498842,UDYAM-TN-25-20-0631524,Engineering,Medium,Machine Parts,Erode,Erode Taluk,"412, Brahmbhatt, Allahabad-743015",Yoshita Dada,+913149805223,2018-01-11,2018-03-18,33FCWFD9356X2ZF,FCWFD9356X,,False,182499863,419097408,172,362825656.0,0,25573038,Indian Bank,871695,8,active,False,0.0735157455989445,1.9880872787285324,INMAA4,0901
Jain-Lata,TN/MSME/fx/259410,UDYAM-TN-27-20-0654383,Manufacturing,Medium,Rubber Products,Thanjavur,Thanjavur Taluk,"H.No. 189, Gera Street, Panvel 019132",William Agate,+919281013796,2015-04-06,2015-05-18,33UAOCA8945D1ZV,UAOCA8945D,,False,131236361,207025614,220,136711879.0,0,8621547,City Union Bank,144090,11,active,False,0.09475004134099618,1.0417225680312792,INMAA4,8517
Dash PLC,TN/MSME/vB/239414,UDYAM-TN-35-20-0906131,Export Oriented Unit,Micro,Leather Goods,Thoothukudi,Thoothukudi Taluk,"393, Sarma Path, Kurnool-129918",Yashvi Thaker,8235586116,2025-04-04,2025-09-01,33YJIPZ6902Z4Z1,YJIPZ6902Z,59229312364,True,1836664,1955712,3,5175106.0,4331592,639334,ICICI Bank,448543,1,active,False,0.10514783635414576,2.817666159950867,INTUT1,7108
Banik PLC,TN/MSME/lR/128489,UDYAM-TN-37-20-0657213,Handloom,Micro,General Products,Ranipet,Ranipet Taluk,"14/59, Doctor Nagar, Ambattur-683436",Keya Jani,4709812949,2023-03-20,2023-09-14,33SAICY6479J1ZF,SAICY6479J,,False,982139,984304,10,994051.0,0,153012,Bank of Baroda,826552,3,active,False,0.011039041012837036,1.0121286294506175,INMAA4,0901
Nagar-Bhandari,TN/MSME/TY/516264,UDYAM-TN-33-21-0342426,Chemical,Small,Dyes,Sivaganga,Sivaganga Taluk,"25/60, Grewal Street, Jalgaon-091487",Jatin Dyal,01830513110,2023-07-13,2023-07-21,33EZXFK6838B4ZM,EZXFK6838B,,False,48006903,103718677,20,94803439.0,0,22403738,State Bank of India,867881,2,active,False,0.048668614943402154,1.9747876466848944,INMAA4,3004
Kohli Dave and D’Alia,TN/MSME/AO/627966,UDYAM-TN-05-21-0268798,Export Oriented Unit,Micro,Software,Erode,Erode Taluk,"472, Kapoor Zila, Arrah-266388",Ijaya Dhaliwal,04739409916,2012-12-16,2013-02-04,33FCBAR7463L2ZD,FCBAR7463L,13676856506,True,1996643,4067245,8,2256251.0,1716023,79595,ICICI Bank,574482,13,active,False,0.04791301383520725,1.1300222423337571,INMAA4,0803
Gara Swaminathan and Kota,TN/MSME/Cu/754716,UDYAM-TN-38-22-0711338,Export Oriented Unit,Micro,Software,Madurai,Madurai North,"H.No. 61, Sundaram Chowk, Saharanpur 794297",Ganga Dash,+917390319918,2021-08-24,2021-12-01,33AHVPJ7189E2ZQ,AHVPJ7189E,63303775178,True,240431,355234,9,676357.0,407801,179387,City Union Bank,417549,4,active,False,0.057778070285291805,2.8131023037794627,INMAA4,7108
Chahal Inc,TN/MSME/GM/394696,UDYAM-TN-15-21-0262664,Trading,Micro,Textiles,Ranipet,Ranipet Taluk,"91/715, Singh Chowk, Satna-554404",Meera Sheth,6026260244,2025-11-01,2025-12-15,33BXBAG6112P6ZH,BXBAG6112P,16197815292,True,751652,1596648,2,556669.0,197785,154989,ICICI Bank,412675,0,active,False,0.10151480668558877,0.7405940515025571,INMAA4,7204
Rama Ahluwalia and Varughese,TN/MSME/wo/422132,UDYAM-TN-24-23-0682140,Trading,Small,Agricultural Produce,Madurai,Madurai South,"174, Yadav Marg, Satara-557242",Dayita Bobal,+913487544920,2012-05-15,2012-06-22,33NXVFB0072W1ZH,NXVFB0072W,86135122787,True,30211311,38674700,37,49452637.0,17193566,8135239,Indian Overseas Bank,549099,13,active,False,0.14765135048083824,1.6368914609498408,INMAA4,8517
Kant Group,TN/MSME/MT/978421,UDYAM-TN-18-21-0550197,Trading,Micro,Textiles,Sivaganga,Sivaganga Taluk,"62, Jaggi Path, Raichur 701657",Forum Batra,04876621739,2024-01-09,2024-04-01,33XENAX4663G1ZV,XENAX4663G,21258314751,True,1280910,2324980,10,1816375.0,516628,216468,City Union Bank,239261,2,active,False,0.06684186401795938,1.4180348346097695,INMAA4,8471
Devi Group,TN/MSME/ap/285407,UDYAM-TN-23-22-0175602,Handicraft,Micro,General Products,Madurai,Madurai North,"50/09, Dass Ganj, Kavali 748785",Owen Hora,6966556685,2019-12-04,2020-05-11,33YVJPC9979S1ZX,YVJPC9979S,,False,1302448,2519007,2,2447982.0,0,187994,Axis Bank,417696,6,active,False,0.021084138904952875,1.8795237890495435,INMAA4,6110
Mani-Sen,TN/MSME/gZ/499746,UDYAM-TN-17-21-0034343,Service,Micro,General Products,Kancheepuram,Kancheepuram Taluk,"48, Barman Zila, Rajahmundry-226054",Maanas Dani,6279482390,2025-06-15,2025-10-30,33YROAB6010O2ZY,YROAB6010O,,False,2299883,3377499,2,4908935.0,0,494238,Bank of Baroda,516385,0,active,False,0.11302628641338733,2.1344281426489955,INMAA4,8517
Sura Bora and Dhar,TN/MSME/iz/970552,UDYAM-TN-02-22-0352130,Textile,Micro,Hosiery,Tiruchirappalli,Tiruchirappalli Taluk,"361, Majumdar Road, Kochi-804233",Caleb Chaudry,07129473868,2016-07-13,2016-07-15,33BBDCC2010N4ZT,BBDCC2010N,32623233681,True,1663960,3889251,5,1865024.0,545814,540360,ICICI Bank,754686,9,active,False,0.09908906235570374,1.1208346354479675,INMAA4,0901
Sen Mannan and Bath,TN/MSME/JS/606112,UDYAM-TN-29-23-0199230,Leather,Micro,Leather Goods,Coimbatore,Pollachi,"H.No. 30, Halder Chowk, Kozhikode 288346",Timothy Suri,9299813912,2019-05-20,2019-06-08,33SJRAN6303O6ZS,SJRAN6303O,,False,2084042,2764793,7,3395425.0,0,418531,City Union Bank,804446,6,active,False,0.006008930999293183,1.6292497943899402,INICJ4,6110
Chokshi-Nagy,TN/MSME/aY/419945,UDYAM-TN-09-21-0801068,Chemical,Micro,Cleaning Agents,Tiruchirappalli,Tiruchirappalli Taluk,"83/71, Batra Circle, Nellore-626787",Eesha Saran,5046176787,2023-07-19,2023-11-04,33DCDCZ8897E2ZX,DCDCZ8897E,,False,1593930,2913483,4,1735270.0,0,420731,City Union Bank,308384,2,active,False,0.016756198264228143,1.08867390663329,INMAA4,8542
